자전거ID,출발시각,열2,열1,도착시각,출발보관대,도착보관대,사용시간,출발지,도착지
GJA-0043,20200923130018 ,20200923,130018,20200923132743 ,D-0012,D-0039,2725,롯데마트 앞,김대중컨벤션센터1
GJA-0063,20200923130417 ,20200923,130417,20200923133140 ,D-0020,D-0007,2723,교보문고 앞,KBS 앞
GJA-0068,20200923130831 ,20200923,130831,20200923144717 ,D-0039,D-0042,13886,김대중컨벤션센터1,금호쌍용아파트 앞
GJA-0031,20200923131136 ,20200923,131136,20200923133150 ,D-0021,D-0007,2014,유안타증권 앞,KBS 앞
GJA-0163,20200923135522 ,20200923,135522,20200923140024 ,D-0020,D-0019,4502,교보문고 앞,메이루즈 앞
GJA-0049,20200923142340 ,20200923,142340,20200923154202 ,D-0034,D-0031,11862,치평동주민센터,상무시민공원1
GJA-0181,20200923143238 ,20200923,143238,20200923144409 ,D-0035,D-0031,1171,치평초교 앞,상무시민공원1
GJA-0102,20200923143255 ,20200923,143255,20200923144943 ,D-0025,D-0012,1688,계수초교 앞,롯데마트 앞
GJA-0036,20200923144307 ,20200923,144307,20200923155452 ,D-0031,D-0055,11145,상무시민공원1,공연마루 입구
GJA-0162,20200923144442 ,20200923,144442,20200923155434 ,D-0031,D-0055,10992,상무시민공원1,공연마루 입구
GJA-0095,20200923144855 ,20200923,144855,20200923145800 ,D-0020,D-0039,945,교보문고 앞,김대중컨벤션센터1
GJA-0153,20200923150830 ,20200923,150830,20200923160011 ,D-0036,D-0027,9181,해오리어린이공원 옆,금호대우아파트 앞
GJA-0001,20200923151724 ,20200923,151724,20200923165723 ,D-0012,D-0018,13999,롯데마트 앞,아웃백스테이크 앞
GJA-0011,20200923151829 ,20200923,151829,20200923152257 ,D-0000,D-0014,428,광주시 111,의회동 앞
GJA-0048,20200923154315 ,20200923,154315,20200923162047 ,D-0018,D-0035,7732,아웃백스테이크 앞,치평초교 앞
GJA-0148,20200923154322 ,20200923,154322,20200923160223 ,D-0012,D-0025,5901,롯데마트 앞,계수초교 앞
GJA-0172,20200923160242 ,20200923,160242,20200923161238 ,D-0031,D-0035,996,상무시민공원1,치평초교 앞
GJA-0148,20200923160503 ,20200923,160503,20200923172228 ,D-0025,D-0006,11725,계수초교 앞,우체국 건너편
GJA-0107,20200923160605 ,20200923,160605,20200923172219 ,D-0025,D-0006,11614,계수초교 앞,우체국 건너편
GJA-0068,20200923161623 ,20200923,161623,20200923161919 ,D-0042,D-0020,296,금호쌍용아파트 앞,교보문고 앞
GJA-0061,20200923163915 ,20200923,163915,20200923173710 ,D-0039,D-0025,9795,김대중컨벤션센터1,계수초교 앞
GJA-0105,20200923165037 ,20200923,165037,20200923171152 ,D-0007,D-0026,6115,KBS 앞,한국투자증권 앞
GJA-0077,20200923170210 ,20200923,170210,20200923171147 ,D-0022,D-0025,937,상무역 5번 출구 앞,계수초교 앞
GJA-0101,20200923170743 ,20200923,170743,20200923171720 ,D-0014,D-0015,977,의회동 앞,한국은행 앞
GJA-0069,20200923171302 ,20200923,171302,20200923172109 ,D-0020,D-0026,807,교보문고 앞,한국투자증권 앞
GJA-0020,20200923171831 ,20200923,171831,20200923173226 ,D-0020,D-0032,1395,교보문고 앞,상무시민공원2
GJA-0089,20200923172134 ,20200923,172134,20200923180213 ,D-0014,D-0016,8079,의회동 앞,메가커피 앞
GJA-0110,20200923172139 ,20200923,172139,20200923180221 ,D-0014,D-0016,8082,의회동 앞,메가커피 앞
GJA-0148,20200923174159 ,20200923,174159,20200923181709 ,D-0006,D-0022,7550,우체국 건너편,상무역 5번 출구 앞
GJA-0091,20200923174323 ,20200923,174323,20200923190851 ,D-0034,D-0012,16528,치평동주민센터,롯데마트 앞
GJA-0190,20200923174417 ,20200923,174417,20200923190841 ,D-0034,D-0012,16424,치평동주민센터,롯데마트 앞
GJA-0085,20200923175353 ,20200923,175353,20200923180449 ,D-0035,D-0025,5096,치평초교 앞,계수초교 앞
GJA-0059,20200923180221 ,20200923,180221,20200923184025 ,D-0035,D-0036,3804,치평초교 앞,해오리어린이공원 옆
GJA-0030,20200923180240 ,20200923,180240,20200923190510 ,D-0016,D-0026,10270,메가커피 앞,한국투자증권 앞
GJA-0011,20200923180434 ,20200923,180434,20200923182104 ,D-0014,D-0049,1670,의회동 앞,로잔티움 오피스텔 앞
GJA-0196,20200923180918 ,20200923,180918,20200923181947 ,D-0013,D-0031,1029,현대해상 앞,상무시민공원1
GJA-0023,20200923181801 ,20200923,181801,20200924101240 ,D-0039,D-0052,919439,김대중컨벤션센터1,518자유공원 승강장 옆
GJA-0109,20200923182649 ,20200923,182649,20200923190511 ,D-0043,D-0031,7862,상무시민공원 화장실 입구,상무시민공원1
GJA-0034,20200923182804 ,20200923,182804,20200923185901 ,D-0043,D-0031,3097,상무시민공원 화장실 입구,상무시민공원1
GJA-0090,20200923184344 ,20200923,184344,20200923185616 ,D-0017,D-0039,1272,센트럴시티 앞,김대중컨벤션센터1
GJA-0117,20200923184934 ,20200923,184934,20200923201959 ,D-0034,D-0035,17025,치평동주민센터,치평초교 앞
GJA-0146,20200923185432 ,20200923,185432,20200923190427 ,D-0020,D-0036,4995,교보문고 앞,해오리어린이공원 옆
GJA-0037,20200923191152 ,20200923,191152,20200923210035 ,D-0035,D-0004,18883,치평초교 앞,시청 앞
GJA-0076,20200923191531 ,20200923,191531,20200923192439 ,D-0022,D-0034,908,상무역 5번 출구 앞,치평동주민센터
GJA-0016,20200923192356 ,20200923,192356,20200923193316 ,D-0018,D-0022,960,아웃백스테이크 앞,상무역 5번 출구 앞
GJA-0061,20200923193445 ,20200923,193445,20200923194625 ,D-0025,D-0013,1180,계수초교 앞,현대해상 앞
GJA-0137,20200923194411 ,20200923,194411,20200923210301 ,D-0014,D-0027,15890,의회동 앞,금호대우아파트 앞
GJA-0014,20200923194529 ,20200923,194529,20200923203829 ,D-0055,D-0025,9300,공연마루 입구,계수초교 앞
GJA-0052,20200923194629 ,20200923,194629,20200923201507 ,D-0031,D-0020,6878,상무시민공원1,교보문고 앞
GJA-0076,20200923194824 ,20200923,194824,20200923200119 ,D-0034,D-0013,5295,치평동주민센터,현대해상 앞
GJA-0020,20200923194901 ,20200923,194901,20200923210019 ,D-0000,D-0031,15118,광주시 111,상무시민공원1
GJA-0010,20200923195311 ,20200923,195311,20200923203703 ,D-0018,D-0019,8392,아웃백스테이크 앞,메이루즈 앞
GJA-0131,20200923195636 ,20200923,195636,20200923203704 ,D-0041,D-0019,8068,금호쌍용아파트 202동 앞,메이루즈 앞
GJA-0068,20200923195943 ,20200923,195943,20200923202056 ,D-0020,D-0041,6113,교보문고 앞,금호쌍용아파트 202동 앞
GJA-0176,20200923200526 ,20200923,200526,20200923202907 ,D-0016,D-0026,2381,메가커피 앞,한국투자증권 앞
GJA-0045,20200923200546 ,20200923,200546,20200924101218 ,D-0040,D-0051,900672,김대중컨벤션센타2,라붐웨딩 앞
GJA-0198,20200923200603 ,20200923,200603,20200923202837 ,D-0026,D-0015,2234,한국투자증권 앞,한국은행 앞
GJA-0018,20200923200708 ,20200923,200708,20200923202739 ,D-0019,D-0014,2031,메이루즈 앞,의회동 앞
GJA-0121,20200923201209 ,20200923,201209,20200923213924 ,D-0018,D-0012,12715,아웃백스테이크 앞,롯데마트 앞
GJA-0066,20200923201939 ,20200923,201939,20200923204746 ,D-0026,D-0031,2807,한국투자증권 앞,상무시민공원1
GJA-0052,20200923202012 ,20200923,202012,20200923204806 ,D-0020,D-0031,2794,교보문고 앞,상무시민공원1
GJA-0068,20200923202841 ,20200923,202841,20200923211352 ,D-0041,D-0033,8511,금호쌍용아파트 202동 앞,상무골프연습장 앞
GJA-0098,20200923204315 ,20200923,204315,20200923215653 ,D-0022,D-0012,11338,상무역 5번 출구 앞,롯데마트 앞
GJA-0114,20200923204353 ,20200923,204353,20200923204841 ,D-0020,D-0022,488,교보문고 앞,상무역 5번 출구 앞
GJA-0134,20200923204925 ,20200923,204925,20200923212631 ,D-0020,D-0009,7706,교보문고 앞,쉐보레 앞
GJA-0148,20200923205955 ,20200923,205955,20200923212645 ,D-0022,D-0009,6690,상무역 5번 출구 앞,쉐보레 앞
GJA-0103,20200924073438 ,20200924,73438,20200924073949 ,D-0020,D-0017,511,교보문고 앞,센트럴시티 앞
GJA-0191,20200924074838 ,20200924,74838,20200924075611 ,D-0006,D-0009,773,우체국 건너편,쉐보레 앞
GJA-0177,20200924081226 ,20200924,81226,20200924081824 ,D-0022,D-0016,598,상무역 5번 출구 앞,메가커피 앞
GJA-0186,20200924081824 ,20200924,81824,20200924082707 ,D-0029,D-0007,883,현대아파트 옆,KBS 앞
GJA-0153,20200924081936 ,20200924,81936,20200924082733 ,D-0027,D-0034,797,금호대우아파트 앞,치평동주민센터
GJA-0127,20200924082637 ,20200924,82637,20200924084807 ,D-0006,D-0039,2170,우체국 건너편,김대중컨벤션센터1
GJA-0103,20200924083615 ,20200924,83615,20200924083855 ,D-0017,D-0012,240,센트럴시티 앞,롯데마트 앞
GJA-0028,20200924084244 ,20200924,84244,20200924084715 ,D-0031,D-0013,471,상무시민공원1,현대해상 앞
GJA-0158,20200924090135 ,20200924,90135,20200924090919 ,D-0019,D-0004,784,메이루즈 앞,시청 앞
GJA-0062,20200924090731 ,20200924,90731,20200924091951 ,D-0039,D-0020,1220,김대중컨벤션센터1,교보문고 앞
GJA-0101,20200924091629 ,20200924,91629,20200924102314 ,D-0015,D-0031,10685,한국은행 앞,상무시민공원1
GJA-0014,20200924091702 ,20200924,91702,20200924092845 ,D-0025,D-0022,1143,계수초교 앞,상무역 5번 출구 앞
GJA-0146,20200924092429 ,20200924,92429,20200924093551 ,D-0036,D-0020,1122,해오리어린이공원 옆,교보문고 앞
GJA-0187,20200924092626 ,20200924,92626,20200924094042 ,D-0033,D-0025,1416,상무골프연습장 앞,계수초교 앞
GJA-0004,20200924094245 ,20200924,94245,20200924095435 ,D-0039,D-0020,1190,김대중컨벤션센터1,교보문고 앞
GJA-0137,20200924095616 ,20200924,95616,20200924100234 ,D-0027,D-0016,4618,금호대우아파트 앞,메가커피 앞
GJA-0134,20200924104101 ,20200924,104101,20200924110928 ,D-0009,D-0014,6827,쉐보레 앞,의회동 앞
GJA-0057,20200924111526 ,20200924,111526,20200924120914 ,D-0013,D-0006,9388,현대해상 앞,우체국 건너편
GJA-0177,20200924111651 ,20200924,111651,20200924112147 ,D-0016,D-0027,496,메가커피 앞,금호대우아파트 앞
GJA-0130,20200924111703 ,20200924,111703,20200924112022 ,D-0014,D-0015,319,의회동 앞,한국은행 앞
GJA-0130,20200924112209 ,20200924,112209,20200924121721 ,D-0000,D-0026,9512,광주시 111,한국투자증권 앞
GJA-0153,20200924113250 ,20200924,113250,20200924114031 ,D-0034,D-0027,781,치평동주민센터,금호대우아파트 앞
GJA-0112,20200924113613 ,20200924,113613,20200924121322 ,D-0031,D-0043,7709,상무시민공원1,상무시민공원 화장실 입구
GJA-0051,20200924113716 ,20200924,113716,20200924121913 ,D-0033,D-0036,8197,상무골프연습장 앞,해오리어린이공원 옆
GJA-0107,20200924113752 ,20200924,113752,20200924115431 ,D-0006,D-0013,1679,우체국 건너편,현대해상 앞
GJA-0065,20200924114018 ,20200924,114018,20200924121853 ,D-0031,D-0036,7835,상무시민공원1,해오리어린이공원 옆
GJA-0158,20200924114235 ,20200924,114235,20200924132115 ,D-0004,D-0013,17880,시청 앞,현대해상 앞
GJA-0170,20200924115326 ,20200924,115326,20200924121719 ,D-0034,D-0022,6393,치평동주민센터,상무역 5번 출구 앞
GJA-0056,20200924120238 ,20200924,120238,20200924120824 ,D-0006,D-0004,586,우체국 건너편,시청 앞
GJA-0030,20200924123110 ,20200924,123110,20200924130519 ,D-0026,D-0013,7409,한국투자증권 앞,현대해상 앞
GJA-0105,20200924123257 ,20200924,123257,20200924130522 ,D-0026,D-0013,7265,한국투자증권 앞,현대해상 앞
GJA-0176,20200924123725 ,20200924,123725,20200924132512 ,D-0026,D-0009,8787,한국투자증권 앞,쉐보레 앞
GJA-0153,20200924124616 ,20200924,124616,20200924125225 ,D-0027,D-0033,609,금호대우아파트 앞,상무골프연습장 앞
GJA-0078,20200924125914 ,20200924,125914,20200924151324 ,D-0007,D-0013,25410,KBS 앞,현대해상 앞
GJA-0158,20200924133915 ,20200924,133915,20200924134245 ,D-0013,D-0015,330,현대해상 앞,한국은행 앞
GJA-0180,20200924134723 ,20200924,134723,20200924143633 ,D-0046,D-0014,8910,마륵역 앞,의회동 앞
GJA-0120,20200924135118 ,20200924,135118,20200924143609 ,D-0046,D-0014,8491,마륵역 앞,의회동 앞
GJA-0046,20200924140816 ,20200924,140816,20200924153820 ,D-0014,D-0019,13004,의회동 앞,메이루즈 앞
GJA-0082,20200924144620 ,20200924,144620,20200924170148 ,D-0031,D-0016,25528,상무시민공원1,메가커피 앞
GJA-0188,20200924144750 ,20200924,144750,20200924170146 ,D-0004,D-0016,25396,시청 앞,메가커피 앞
GJA-0059,20200924145247 ,20200924,145247,20200924162407 ,D-0036,D-0034,17160,해오리어린이공원 옆,치평동주민센터
GJA-0200,20200924145337 ,20200924,145337,20200924162406 ,D-0035,D-0034,17069,치평초교 앞,치평동주민센터
GJA-0051,20200924145351 ,20200924,145351,20200924162135 ,D-0036,D-0031,16784,해오리어린이공원 옆,상무시민공원1
GJA-0065,20200924150354 ,20200924,150354,20200924150755 ,D-0036,D-0039,401,해오리어린이공원 옆,김대중컨벤션센터1
GJA-0104,20200924153039 ,20200924,153039,20200924164223 ,D-0043,D-0044,11184,상무시민공원 화장실 입구,상무시민공원 버스승강장
GJA-0158,20200924153422 ,20200924,153422,20200924153840 ,D-0015,D-0049,418,한국은행 앞,로잔티움 오피스텔 앞
GJA-0003,20200924155228 ,20200924,155228,20200924165412 ,D-0043,D-0046,10184,상무시민공원 화장실 입구,마륵역 앞
GJA-0135,20200924160135 ,20200924,160135,20200924165808 ,D-0031,D-0009,5673,상무시민공원1,쉐보레 앞
GJA-0141,20200924160200 ,20200924,160200,20200924165758 ,D-0031,D-0009,5558,상무시민공원1,쉐보레 앞
GJA-0009,20200924160455 ,20200924,160455,20200924165758 ,D-0029,D-0009,5303,현대아파트 옆,쉐보레 앞
GJA-0049,20200924160816 ,20200924,160816,20200924163456 ,D-0031,D-0043,2640,상무시민공원1,상무시민공원 화장실 입구
GJA-0144,20200924160822 ,20200924,160822,20200924163456 ,D-0031,D-0043,2634,상무시민공원1,상무시민공원 화장실 입구
GJA-0039,20200924160927 ,20200924,160927,20200924162843 ,D-0033,D-0031,1916,상무골프연습장 앞,상무시민공원1
GJA-0187,20200924162847 ,20200924,162847,20200924163454 ,D-0025,D-0034,607,계수초교 앞,치평동주민센터
GJA-0020,20200924162918 ,20200924,162918,20200924172916 ,D-0031,D-0032,9998,상무시민공원1,상무시민공원2
GJA-0177,20200924165054 ,20200924,165054,20200924165736 ,D-0027,D-0016,682,금호대우아파트 앞,메가커피 앞
GJA-0163,20200924165555 ,20200924,165555,20200924175901 ,D-0019,D-0006,10346,메이루즈 앞,우체국 건너편
GJA-0148,20200924165602 ,20200924,165602,20200924175939 ,D-0009,D-0007,10337,쉐보레 앞,KBS 앞
GJA-0026,20200924170325 ,20200924,170325,20200924172759 ,D-0043,D-0022,2434,상무시민공원 화장실 입구,상무역 5번 출구 앞
GJA-0084,20200924170416 ,20200924,170416,20200924173257 ,D-0022,D-0031,2841,상무역 5번 출구 앞,상무시민공원1
GJA-0119,20200924171053 ,20200924,171053,20200924182651 ,D-0021,D-0004,11598,유안타증권 앞,시청 앞
GJA-0044,20200924172635 ,20200924,172635,20200925090446 ,D-0004,D-0031,917811,시청 앞,상무시민공원1
GJA-0117,20200924173316 ,20200924,173316,20200924175508 ,D-0035,D-0004,2192,치평초교 앞,시청 앞
GJA-0179,20200924174126 ,20200924,174126,20200924190626 ,D-0020,D-0019,16500,교보문고 앞,메이루즈 앞
GJA-0088,20200924174140 ,20200924,174140,20200924190640 ,D-0020,D-0019,16500,교보문고 앞,메이루즈 앞
GJA-0175,20200924175051 ,20200924,175051,20200924175850 ,D-0020,D-0022,799,교보문고 앞,상무역 5번 출구 앞
GJA-0146,20200924175054 ,20200924,175054,20200924175836 ,D-0020,D-0022,782,교보문고 앞,상무역 5번 출구 앞
GJA-0112,20200924175225 ,20200924,175225,20200924191722 ,D-0043,D-0031,16497,상무시민공원 화장실 입구,상무시민공원1
GJA-0011,20200924175416 ,20200924,175416,20200924180202 ,D-0049,D-0019,4786,로잔티움 오피스텔 앞,메이루즈 앞
GJA-0087,20200924175512 ,20200924,175512,20200924180307 ,D-0031,D-0027,4795,상무시민공원1,금호대우아파트 앞
GJA-0177,20200924175803 ,20200924,175803,20200924190855 ,D-0016,D-0027,15052,메가커피 앞,금호대우아파트 앞
GJA-0172,20200924180142 ,20200924,180142,20200924181058 ,D-0035,D-0025,916,치평초교 앞,계수초교 앞
GJA-0010,20200924180908 ,20200924,180908,20200924190137 ,D-0019,D-0014,9229,메이루즈 앞,의회동 앞
GJA-0097,20200924180950 ,20200924,180950,20200924193156 ,D-0035,D-0006,12206,치평초교 앞,우체국 건너편
GJA-0117,20200924181022 ,20200924,181022,20200924193208 ,D-0004,D-0006,12186,시청 앞,우체국 건너편
GJA-0056,20200924181039 ,20200924,181039,20200924200715 ,D-0004,D-0017,19676,시청 앞,센트럴시티 앞
GJA-0048,20200924181158 ,20200924,181158,20200924183848 ,D-0035,D-0006,2690,치평초교 앞,우체국 건너편
GJA-0171,20200924182341 ,20200924,182341,20200924183144 ,D-0000,D-0031,803,광주시 111,상무시민공원1
GJA-0154,20200924182552 ,20200924,182552,20200925104127 ,D-0022,D-0023,921575,상무역 5번 출구 앞,sm 미 성형외과 앞
GJA-0165,20200924182813 ,20200924,182813,20200924183623 ,D-0049,D-0025,810,로잔티움 오피스텔 앞,계수초교 앞
GJA-0049,20200924183013 ,20200924,183013,20200924191203 ,D-0043,D-0031,8190,상무시민공원 화장실 입구,상무시민공원1
GJA-0156,20200924183249 ,20200924,183249,20200924184357 ,D-0013,D-0031,1108,현대해상 앞,상무시민공원1
GJA-0057,20200924183424 ,20200924,183424,20200924184344 ,D-0006,D-0012,920,우체국 건너편,롯데마트 앞
GJA-0051,20200924183942 ,20200924,183942,20200924193809 ,D-0031,D-0043,9867,상무시민공원1,상무시민공원 화장실 입구
GJA-0125,20200924184427 ,20200924,184427,20200924200147 ,D-0004,D-0014,15720,시청 앞,의회동 앞
GJA-0119,20200924184625 ,20200924,184625,20200924200045 ,D-0004,D-0014,15420,시청 앞,의회동 앞
GJA-0068,20200924184834 ,20200924,184834,20200924200635 ,D-0033,D-0043,15801,상무골프연습장 앞,상무시민공원 화장실 입구
GJA-0133,20200924185838 ,20200924,185838,20200924190837 ,D-0004,D-0034,4999,시청 앞,치평동주민센터
GJA-0004,20200924190100 ,20200924,190100,20200924191959 ,D-0020,D-0036,1859,교보문고 앞,해오리어린이공원 옆
GJA-0105,20200924190818 ,20200924,190818,20200924202902 ,D-0013,D-0031,12084,현대해상 앞,상무시민공원1
GJA-0078,20200924190847 ,20200924,190847,20200924193338 ,D-0013,D-0026,2491,현대해상 앞,한국투자증권 앞
